snapped_at,market_cap,total_volume
1476835200000,12512506661.461626,2121183034.9224083
1476921600000,12536382158.01226,1926526340.9865785
1477008000000,12573576595.358221,1437345767.3216164
1477094400000,12922080153.605751,3853640082.348551
1477180800000,12883329160.323431,3932981398.6558676
1477267200000,12849633619.667965,3417944591.7805357
1477353600000,12902561989.531673,2698301491.196443
1477440000000,13199897300.632591,5173695991.616033
1477526400000,13336071938.97731,5421567785.761882
1477612800000,13409311488.83179,5449713460.247135
1477699200000,13649692589.329466,7327252338.371833
1477785600000,13469064009.805134,6141584682.973525
1477872000000,13456514839.544357,7104827237.619112
1477958400000,13923434010.779562,6248779882.28144
1478044800000,14011471536.953367,4769811786.599708
1478131200000,13225379620.756666,11087476175.965223
1478217600000,13544295594.889868,6278564751.24331
1478304000000,13628699770.586119,2301989310.439923
1478390400000,13730945171.72504,2901002693.7504296
1478476800000,13622394520.736147,3471695233.290094
1478563200000,13674508237.455303,3202737943.818297
1478649600000,13831943295.649446,4604811219.087047
1478736000000,13659672444.420378,3412178398.0094247
1478822400000,13698156331.083254,3704431312.071871
1478908800000,13451662317.827385,6489590874.172583
1478995200000,13476927118.440607,4218429174.780277
1479081600000,13598790305.049898,5564581315.643628
1479168000000,13737129994.833023,7932886221.118609
1479254400000,14135966226.560368,10502319777.461834
1479340800000,14071862824.559055,5959931528.006678
1479427200000,14183860673.754614,4346991049.95889
1479513600000,14219378481.556358,3583259312.408071
1479600000000,13822826642.947397,5514238615.29063
1479686400000,13965149902.732967,3397952133.495757
1479772800000,14187010824.431417,3557122588.798592
1479859200000,14052197787.649399,3999996570.622766
1479945600000,13919563844.918083,4061805986.1507115
1480032000000,13961524112.033585,2708162034.823322
1480118400000,13866330240.075104,2677876985.5107436
1480204800000,13771584981.224382,2886905905.1684284
1480291200000,13808200009.271126,2641190503.7560754
1480377600000,13744075079.895214,2098380714.5493567
1480464000000,13971312755.599682,4675509373.136057
1480550400000,14123519131.83402,5718297739.953899
1480636800000,14327894124.76664,4943030441.77473
1480723200000,14258798511.23349,3046527700.5540047
1480809600000,14229663111.387218,3727476647.977076
1480896000000,13866024988.999859,4101982776.8022847
1480982400000,14093534749.457287,3699686842.6667867
1481068800000,14262411664.450787,2926968598.0900245
1481155200000,14367893910.747303,3072180428.2797894
1481241600000,14416194788.689072,3363803026.498803
1481328000000,14417048493.325148,6768868008.948587
1481414400000,14367873206.223682,5723084838.176987
1481500800000,14576687763.635633,6537278780.269467
1481587200000,14579834861.431826,3091780274.390941
1481673600000,14530656767.002779,1723003865.0698853
1481760000000,14506462990.404448,1518080727.5459585
1481846400000,14635563745.15105,1892675455.630042
1481932800000,14729271418.792606,1972326759.1132133
1482019200000,14758822879.744137,1605854660.931973
1482105600000,14789837057.840193,1211705593.0819764
1482192000000,14942194369.45656,2003020868.102275
1482278400000,15410144565.930965,6267202741.257686
1482364800000,15914268401.302393,8260287714.457928
1482451200000,16848556941.906946,6365106371.635904
1482537600000,16458086698.126137,5547058209.303284
1482624000000,16499622849.795385,4683162994.359479
1482710400000,16647903686.144058,5352149258.472469
1482796800000,17033816021.008495,5161974002.932268
1482883200000,17930777795.066433,5532128817.863668
1482969600000,17969580913.36058,4305597750.118193
1483056000000,17834723494.060974,4983962564.589945
1483142400000,17913081351.131847,3826705941.052327
1483228800000,18411793573.02766,3924458110.425267
1483315200000,18831938494.80596,5077313925.14643
1483401600000,19238516518.88727,4989160259.591704
1483488000000,21048794032.30584,9438407305.67635
1483574400000,18574207855.050205,12862863550.248766
1483660800000,16917185086.208496,11180012635.342873
1483747200000,16977818762.021896,7928482187.510517
1483833600000,17168811497.407743,5155959396.947983
1483920000000,17074750597.749687,4544750337.618026
1484006400000,17208987691.207134,3760468552.878531
1484092800000,14996550026.2593,5966564820.235005
1484179200000,15295955966.426903,3792213894.348506
1484265600000,15705448766.77319,2129306687.679991
1484352000000,15628672594.008936,1381062688.6941159
1484438400000,15705357991.372494,995151480.070302
1484524800000,15813883613.054441,863120785.3526176
1484611200000,17149199058.658718,1379214511.926234
1484697600000,16634952093.888592,1200080617.0386262
1484784000000,17038082296.887423,919259653.1607372
1484870400000,16973276372.373678,662483583.0504634
1484956800000,17493782792.576324,726365036.1305453
1485043200000,17448376672.258743,884152113.4969709
1485129600000,17472267968.262886,497523868.56161046
1485216000000,16868837618.396326,411577512.00113595
1485302400000,16997784271.733353,413813957.61559075
1485388800000,17411170766.31084,85566018.58113037
1485475200000,17452678667.669136,103819404.62634799
1485561600000,17513348151.817055,51180965.815242775
1485648000000,17422263009.97038,45521059.689624876
1485734400000,17572325383.41801,60416420.32495002
1485820800000,18367976094.638664,147639012.69466838
1485907200000,18710212581.510326,127914131.40514392
1485993600000,19090682201.09729,125789894.39929432
1486080000000,19222627390.475994,174571219.60967413
1486166400000,19580737305.660164,137203809.159053
1486252800000,19284369637.21809,101128090.74223815
1486339200000,19453965819.669907,100920457.00780354
1486425600000,19944878373.257492,119445909.302125
1486512000000,19975904949.456894,194176377.0889039
1486598400000,18626520718.786728,394666497.1005381
1486684800000,18841965282.17561,186348448.37523845
1486771200000,19182270304.009243,83077660.89266266
1486857600000,19000825009.476513,55431959.12233417
1486944000000,18903229022.863377,98543617.57246214
1487030400000,19330872851.142567,134456160.61899853
1487116800000,19336691400.866592,72538275.22371095
1487203200000,19741636601.552032,100336551.03753221
1487289600000,20077113480.150814,121644084.08200935
1487376000000,20106252967.056217,82439064.83191718
1487462400000,20030535035.37752,61718764.046057664
1487548800000,20483498472.17725,85208118.86121559
1487635200000,21173238284.765907,194189628.5084845
1487721600000,21135568525.951157,125310097.39143275
1487808000000,22239289225.613316,163268222.18851703
1487894400000,22148525162.495735,363040797.4099044
1487980800000,21668265189.335705,157467102.2608527
1488067200000,22302025688.85094,122505399.60038619
1488153600000,22580431543.24769,129704114.72112253
1488240000000,22589765469.596836,220657288.2070142
1488326400000,23443445672.49431,204543911.12754962
1488412800000,24222024762.998512,346340984.9411735
1488499200000,24793056883.345787,290533554.8144238
1488585600000,24335831824.855957,173336059.79985005
1488672000000,24549977473.691925,112374043.25914419
1488758400000,24714442383.157536,120278912.9826177
1488844800000,23842289181.150154,277837710.00503224
1488931200000,22163695265.016872,314864633.9047785
1489017600000,23023149407.601093,214151650.7233863
1489104000000,21628185027.621307,559710889.3731842
1489190400000,23439209954.678,307736602.4704866
1489276800000,24502426635.74802,249673268.65584674
1489363200000,25338519571.851284,449249008.1347708
1489449600000,25511080470.00783,253381716.90705365
1489536000000,26412615129.678383,317738229.82621217
1489622400000,26256679035.07561,600376683.6872438
1489708800000,24246526347.472294,810856094.7841921
1489795200000,21404536077.867966,696754703.0719727
1489881600000,23689626909.58642,468483075.2901958
1489968000000,23686914355.34441,291943352.5771008
1490054400000,25082029728.487377,354089643.32529444
1490140800000,23849356057.73593,392758272.3366708
1490227200000,23941809102.434208,231797732.96720207
1490313600000,23182354249.61644,498552448.16739744
1490400000000,23485761973.766403,464580900.6965935
1490486400000,23280370027.000854,313854797.27597934
1490572800000,24603362047.225853,349713725.6508644
1490659200000,24943260597.274555,321551299.4628419
1490745600000,25127139808.08365,302446418.88751763
1490832000000,25393403266.359158,434637303.20735806
1490918400000,26230125522.01718,523067376.09405756
1491004800000,26483059250.525845,286955417.9629187
1491177600000,27073075533.915585,627037056.7410986
1491264000000,27143243126.49978,467652899.2297077
1491350400000,27568596333.381977,471431299.6300872
1491436800000,28087839541.12966,528877119.4385496
1491523200000,28104496717.01419,314416173.58560795
1491609600000,28283934349.40401,213976175.09610727
1491696000000,28280731930.214867,169162907.04701096
1491782400000,29010320814.759773,256626395.11532736
1491868800000,28805355125.230125,224924595.0839238
1491955200000,29232628634.784042,375692391.4168256
1492041600000,28811508584.94407,408295979.4833923
1492128000000,28751230843.640293,291180585.27604705
1492214400000,29058361284.614952,229014906.1306969
1492300800000,29095500712.99018,170568398.14328274
1492387200000,29449622312.1139,296290410.96649826
1492473600000,30013884245.477993,333227302.65849483
1492560000000,29841827754.96359,312959672.98853105
1492646400000,30472584733.568542,376888029.6324213
1492732800000,30598157985.26938,322735566.89671737
1492819200000,30617147833.83333,321181984.8216314
1492905600000,30793305343.798473,381408389.09905267
1492992000000,31057228090.005768,371596656.5064888
1493078400000,31362333831.827415,375003905.35973686
1493164800000,32417547559.116825,539471133.9445657
1493251200000,34266333793.632004,699003301.0355463
1493337600000,35412792757.560486,750965626.0123996
1493424000000,36218911229.988655,629319772.451093
1493510400000,37597269132.878944,679490831.308004
1493596800000,38257352819.50002,1111661168.038746
1493683200000,38960178863.52668,676558145.5701063
1493769600000,40748701649.56501,912800974.5016714
1493856000000,43483784874.35561,1412369440.2943425
1493942400000,44200422095.23604,1649079037.2179203
1494028800000,46259651980.95844,878500516.8245859
1494115200000,47776897741.85388,1456068536.1260831
1494201600000,51469353884.6255,1677572529.886056
1494288000000,50582708344.05776,1677191475.0579243
1494374400000,52661416552.79996,1379709546.453252
1494460800000,53498040399.25911,1071157172.8701856
1494547200000,52629486223.46973,877202623.8916119
1494633600000,54019572522.220406,809115255.9433159
1494720000000,54860909871.15711,574719086.9695188
1494806400000,54939752773.6304,1010383505.0674309
1494892800000,57786259706.65875,1331445137.4476583
1494979200000,62492846696.58098,1554799747.0723515
1495065600000,64625128076.11662,1298865894.8495352
1495152000000,68430589125.09574,1556730819.0425124
1495238400000,70644789066.27682,1268585647.0083973
1495324800000,74035607886.61003,1620228240.1776202
1495411200000,74587778469.80719,2795594993.490237
1495497600000,81912869428.33865,1967768587.6563663
1495584000000,86839807367.45528,2872054242.7718797
1495670400000,79801484342.57039,3316947935.6496496
1495756800000,76189048098.84122,2405487811.055494
1495843200000,70234045801.26549,2659023902.384745
1495929600000,75206098260.39058,1660471877.7791188
1496016000000,79148247410.25732,1318505891.0612416
1496102400000,79297354805.1925,2039957853.0471618
1496188800000,84229606722.57664,2041024615.2246234
1496275200000,90026570914.01791,2348193211.4001617
1496361600000,91469451028.37505,1607178151.3125412
1496448000000,92120946713.83078,1706432154.9908571
1496534400000,95077465287.57816,1692262611.827867
1496620800000,99145978934.32211,1577639620.5897243
1496707200000,104324690037.44803,2924365665.7696786
1496793600000,99140094325.28798,2109632771.597532
1496880000000,102823592681.92758,1682549695.2556424
1496966400000,106288268655.71968,1770258343.0220995
1497052800000,112636838372.29475,2637209336.954964
1497139200000,116298063455.86082,2680551561.6840124
1497225600000,112170253440.091,3770253648.4867697
1497312000000,113898710892.75395,2241416001.9823914
1497398400000,106244063471.0323,2541591390.713034
1497484800000,103621564415.61244,3127375716.184724
1497571200000,106950187620.34253,1785907492.4793878
1497657600000,114126463393.36967,2950360093.431497
1497744000000,111243890322.31119,2578785643.754788
1497830400000,114422180851.25632,2784651318.9717226
1497916800000,117611852846.75858,3192819425.2121973
1498003200000,111639068029.31973,2721577881.125024
1498089600000,112181782044.0296,1758227655.5949085
1498176000000,114552777310.68217,1387973658.9056492
1498262400000,108843473966.54468,1550991026.1946158
1498348800000,105339875265.9853,2220265940.1844945
1498435200000,97695298368.76433,3048173031.024824
1498521600000,100801832954.84346,2770057713.6581993
1498608000000,106430445952.16006,2222643503.2826543
1498694400000,103570397597.0097,1529237755.6095746
1498780800000,104490954660.72762,1299826762.3075426
1498867200000,99753739154.28058,1144842706.2289197
1498953600000,104322981980.75746,1280677393.183289
1499040000000,105464277178.92831,1470839147.0803952
1499126400000,105774309045.943,1579976769.4897115
1499212800000,105010777381.09302,1379848775.8146796
1499299200000,105386680487.85823,982407974.1492468
1499385600000,98112139816.16861,1322587150.47836
1499472000000,96985250898.24538,1371979193.9505646
1499558400000,96365703414.32329,823252771.3246058
1499644800000,84847646099.455,1702858726.4432025
1499731200000,82939402038.83708,2356739494.1070766
1499817600000,88804132346.99779,2545486787.5359426
1499904000000,85515707566.06725,1830240108.6550174
1499990400000,80795049506.0185,1476336150.6576788
1500076800000,72654382883.62364,1634208322.144389
1500163200000,68028825684.79538,2217445196.138287
1500249600000,80277200294.40459,2267625023.521267
1500336000000,86817354989.69148,3095258406.9297476
1500422400000,80495739693.50787,2274586008.885954
1500508800000,95087538882.84236,3208244859.4485497
1500595200000,94178646325.91553,2232659252.971334
1500681600000,100239388278.12743,1596237359.890292
1500768000000,96520691380.7287,1613280635.3225203
1500854400000,96405117912.06775,1072404362.2717781
1500940800000,90222675688.00348,2064919607.6750991
1501027200000,86909511038.38269,1441335417.1677964
1501113600000,89970931812.21959,1011187943.1358198
1501200000000,90426384780.33264,2203790571.5554256
1501286400000,92762223222.08232,1793256739.9238765
1501372800000,91317953468.37189,1021591029.4925036
1501459200000,93370851305.37822,1218735711.044655
1501545600000,94551663359.42299,2377565986.8830357
1501632000000,106403074570.0417,1588495951.1062424
1501718400000,102958149726.48967,1312591551.6468751
1501804800000,101740515214.33022,1343378544.8120837
1501891200000,114411743774.58534,2934297461.7441025
1501977600000,114980129232.60573,2054369777.7398098
1502064000000,121747545583.35571,2350957853.390981
1502150400000,126020009219.37534,2747356864.9600997
1502236800000,123500462159.82535,2854051836.277916
1502323200000,124439135897.08229,2096664729.719433
1502409600000,130911920134.42735,2641701565.3137302
1502496000000,136183004870.43541,2788778578.490312
1502582400000,137161912466.26335,3849752481.7825565
1502668800000,139960662500.46378,2785893090.663533
1502755200000,138584879811.3472,3945289611.933702
1502841600000,142677392636.34238,3781601083.053855
1502928000000,143183801794.82385,3781651178.5993733
1503100800000,143901811493.7572,6888754394.317543
1503187200000,142923686929.50363,3413543499.01295
1503273600000,173465658767.87216,5200618080.161342
1503360000000,150701474193.21637,6143872014.976801
1503446400000,151644527724.5183,5342868536.0473795
1503532800000,151953570566.2816,3941499328.265895
1503619200000,152693064089.7058,2813195364.796273
1503705600000,152825903264.95535,2450832036.0671053
1503792000000,154313686788.95917,2931770349.922463
1503878400000,156453765413.20776,3435660247.4542127
1503964800000,161190034697.05298,3731641482.475278
1504051200000,167357843356.76956,3471239748.343802
1504137600000,172574686228.2127,3301305918.5583324
1504224000000,178353109079.08984,5742324022.20136
1504310400000,162397116652.4273,6198292467.9032135
1504396800000,165650814599.95163,3836963395.6936274
1504483200000,147838779295.7906,5807041429.801506
1504569600000,155020487030.0369,5415409284.591613
1504656000000,162747946531.00873,4326633936.766502
1504742400000,162536763102.52155,3853616228.6779976
1504828800000,150658716750.9142,5042870907.617041
1504915200000,148890526938.8988,2362833221.456148
1505001600000,144589801856.9111,3184400624.0833745
1505088000000,146220463823.12833,2595085359.2872715
1505174400000,144743136247.8309,3590685330.5309258
1505260800000,136554922630.0303,4240291580.562479
1505347200000,106135736144.24141,5294972787.633812
1505433600000,122535543120.26692,9624361182.687683
1505520000000,123242229956.0261,3850889658.861604
1505606400000,122838959977.01154,2247225622.865775
1505692800000,139723875089.24548,4133266387.8501396
1505779200000,137758180268.1891,3259530665.322074
1505865600000,135838238827.9327,2419960287.07081
1505952000000,125786776348.83932,2738193573.8009887
1506038400000,124955212607.23372,2222771088.481562
1506124800000,132877919941.63133,1743953904.8188477
1506211200000,133781747459.03131,1570808957.4944172
1506297600000,139613723817.08694,2315163585.0293555
1506384000000,137605726758.12982,1891724577.3581133
1506470400000,145506942072.27673,3065909310.785101
1506556800000,141866870689.04257,3232595985.4678855
1506643200000,140285929103.0641,2588231930.8689585
1506729600000,145141350095.6428,2045718705.0762987
1506816000000,146000056812.78506,1864680058.4911342
1506902400000,145479200047.585,2047866732.7944248
1506988800000,143182502342.79333,1917930278.1055114
1507075200000,140813942367.19684,1697479424.5559504
1507161600000,142777274441.90503,2139351892.248979
1507248000000,145330510446.82147,1692041364.5477653
1507334400000,146750911497.77493,1391719980.1816974
1507420800000,148757947689.4924,2355832835.8086967
1507507200000,148523159647.16183,3316156049.6020656
1507593600000,150453119099.788,2757956202.2497425
1507680000000,152282969802.3932,1806321778.9303896
1507766400000,160179998242.01566,4078857992.6996255
1507852800000,169489006571.6042,6361936154.344778
1507939200000,170388339205.89886,3866765978.407112
1508025600000,170725699606.04187,3621649288.968428
1508112000000,171408670902.39685,3748288403.891192
1508198400000,168151184725.18988,3177590292.207165
1508284800000,167568335789.30862,4435683784.083728
1508371200000,167504776944.98062,2767374292.49785
1508457600000,170438652373.4817,3521082987.626933
1508544000000,171221824448.7397,3065728924.397883
1508630400000,169995958874.9296,3152534539.2528105
1508716800000,167739314672.74847,3535325300.7483864
1508803200000,164007693917.7112,4523482838.348384
1508889600000,166493284567.7325,2797316072.038806
1508976000000,168796705704.63428,2602975335.443836
1509062400000,167620813733.9555,2697600104.427776
1509148800000,167515552164.32193,2448197868.9003096
1509235200000,176290818534.01584,5707633170.331096
1509321600000,177016816781.5508,3107964122.745394
1509408000000,180362194916.782,3361463460.1830683
1509494400000,185033591301.2059,4573555777.199917
1509580800000,191489257816.37695,8430886381.990937
1509667200000,197499143679.46317,6734367929.748256
1509753600000,198659373809.0256,4787384846.191899
1509840000000,199286822124.4826,4432398308.91932
1509926400000,195163640431.22684,5932796201.800926
1510012800000,196552280499.2364,4364660954.68123
1510099200000,206647009820.58142,7445854486.594708
1510185600000,206726590835.3043,5765356900.832588
1510272000000,198377308384.99252,12100042669.583418
1510358400000,202624217229.4887,12485594115.66668
1510444800000,195653902025.27472,19332447846.67581
1510531200000,203583427868.2822,11582452863.72128
1510617600000,210454132364.61896,5722596107.711678
1510704000000,220829194643.02066,6551593747.407044
1510790400000,224391394526.45587,9444533330.985363
1510876800000,234351651587.07834,9271007555.250834
1510963200000,234751859148.96713,7865565742.860817
1511049600000,237174786119.9403,5684003763.033387
1511136000000,244933657220.04733,5392357549.293661
1511222400000,241918544004.44293,7234856175.311312
1511308800000,250815371384.50693,6126184599.413718
1511395200000,257086330631.3491,9642971045.02478
1511481600000,267586283602.88028,10688844852.589466
1511568000000,288799111466.1621,8259651469.498911
1511654400000,301413031682.4017,9454125499.741793
1511740800000,308340269763.67816,10478902830.181849
1511827200000,320935944609.88007,12792536987.630455
1511913600000,294650869372.3425,21311043728.45842
1512000000000,313099982182.84094,15433966110.073986
1512086400000,329534040844.63684,11260272678.090502
1512172800000,333842971089.2748,8315756387.526519
1512259200000,338090066749.05536,11931813631.649555
1512345600000,352483673573.7514,8930333993.352701
1512432000000,366794645017.4688,9507881826.624973
1512518400000,391425609477.31177,11433972452.349125
1512604800000,468376321951.9803,25094276848.53224
1512691200000,457728325038.23145,36889286419.83811
1512777600000,440415143065.5894,17226456911.785275
1512864000000,438018063271.91785,18631796223.58921
1512950400000,478601811770.5111,17795111642.022713
1513036800000,505983869883.26544,23817129685.02388
1513123200000,515208851239.74097,20858461319.832157
1513209600000,548634265304.381,25583966782.852097
1513296000000,563175389206.0164,23426797392.103115
1513382400000,604636854866.559,19055039991.92864
1513468800000,612018573187.612,18336021326.59905
1513555200000,641233361958.381,26579807097.685013
1513641600000,636571885338.9664,30530625137.033592
1513728000000,629730088605.9573,35894812885.79469
1513814400000,623051238751.6836,27939190871.03614
1513900800000,525304280682.3977,39388970546.13124
1514160000000,559407290624.1532,24589873544.44351
1514246400000,620982161023.5286,18342637649.564537
1514332800000,616260864252.9612,23681500239.748768
1514419200000,589462677489.2698,24564358762.654377
1514505600000,633131422463.0981,28442019144.940845
1514592000000,590564260215.1843,29716431152.76086
1514678400000,639914808253.7155,24135153087.16161
1514764800000,632508886724.8875,20940331524.668453
1514851200000,689387822549.797,31047544545.285854
1514937600000,759377804675.912,33378316229.413586
1515024000000,782129174705.4017,42310970880.75963
1515110400000,812235526585.916,42066381460.02032
1515196800000,848599963927.8542,34098689209.01955
1515283200000,852884967530.0466,30651468875.59878
1515369600000,786153504880.4888,38608940482.07152
1515456000000,786955919410.2976,35140200555.09005
1515542400000,773234169773.1318,40018803428.18906
1515628800000,699055437254.35,38155314257.05717
1515715200000,765555933155.46,31241912412.173786
1515801600000,796404325239.219,33460666417.91289
1515888000000,753167751358.5109,29555438458.217236
1515974400000,718414741262.769,28150027428.369083
1516147200000,548964181043.1773,46888985179.56787
1516233600000,571814924473.2278,38606270826.39135
1516320000000,578159921161.226,25999568725.514088
1516406400000,645641382943.4264,27412510908.421913
1516492800000,565573280856.9731,26773824726.731552
1516579200000,531422444726.3729,26902958238.373775
1516665600000,528145984688.78046,25344728561.18419
1516752000000,551964353511.3309,22881860786.24158
1516838400000,551011792568.6698,21723739420.086033
1516924800000,539762301125.1548,23878048804.140278
1517011200000,559461911160.45,17710312710.907345
1517097600000,591118105160.447,20770790606.699524
1517270400000,558961113085.526,12956358100.3554
1517356800000,497234118866.6663,16287727111.73841
1517443200000,509509728929.81366,15482435520.223503
1517529600000,449747622775.9546,19115086928.99536
1517616000000,424594289512.42224,27578531933.706543
1517702400000,443951602349.1063,14832025728.28407
1517788800000,398166865002.4254,13837190060.87714
1517875200000,322475216615.3219,17992514906.53482
1517961600000,370037149553.9821,30059093134.84654
1518048000000,357702055307.574,17404302953.373642
1518134400000,390285958627.4514,14361275099.536278
1518220800000,420525387064.44775,13331514227.036264
1518307200000,419856119234.1599,17857333725.3898
1518393600000,399930046139.17346,13609875473.281185
1518480000000,431393692897.3545,12920151926.250265
1518566400000,412899093662.9667,11575229028.990908
1518652800000,458469927388.0856,16678088489.697138
1518739200000,476377854835.7567,17217998789.78226
1518825600000,481336456450.1996,13356411641.704502
1518912000000,510042714808.11383,14427017369.413155
1518998400000,479705345866.07465,15842676981.361927
1519084800000,497434990553.5726,12912553367.259972
1519171200000,492645031507.0118,15952681171.93603
1519257600000,432080335004.49304,14639722201.456093
1519344000000,431888665293.3168,14784592088.984795
1519430400000,450797026347.2945,14842439892.159655
1519516800000,427163687887.52185,12599267251.304756
1519603200000,430889598808.3318,10393221373.75579
1519689600000,449295534633.36237,12950979093.826319
1519776000000,457445844393.74567,12468656038.40028
1519862400000,438518397015.3506,11770993936.967762
1519948800000,455185055708.3396,11770073753.307325
1520035200000,457584629831.45087,11880166215.618422
1520121600000,459200426034.0935,11147363735.545765
1520208000000,462113461666.2707,10524750461.02842
1520294400000,463401048097.07794,12107091799.765263
1520380800000,435770024609.52344,12495972437.43259
1520467200000,440522102397.5349,15456150881.183273
1520553600000,379314520851.7897,12886543351.772087
1520640000000,379006508749.5854,15849294576.947397
1520726400000,363525443056.54,10442148942.581299
1520812800000,385543101048.5854,11291850103.693161
1520899200000,374170128736.23474,11761933556.883854
1520985600000,372165035374.659,10686692437.209917
1521072000000,332610784116.39197,11900033935.91758
1521158400000,333089848827.4542,13659161055.525026
1521244800000,336752176539.593,10114264240.247396
1521331200000,313953472184.7268,8703603565.553858
1521417600000,314421815382.53326,14896982761.070673
1521504000000,334862684365.81866,14872746391.550455
1521590400000,346176519131.8738,14243526178.455654
1521676800000,348307874499.3486,12585525390.504087
1521763200000,340957862412.6163,11533991169.264393
1521849600000,342777670624.031,13253223789.687439
1521936000000,335443132826.32715,11123293552.027134
1522022400000,334599139693.36346,8792074062.251474
1522108800000,319070597841.48004,11798718152.905275
1522195200000,302986357514.43976,11269281071.634045
1522281600000,304858935304.54755,10137592049.364422
1522368000000,269997090682.8624,15197400564.837189
1522454400000,266753248047.40903,15840008106.88649
1522540800000,268446524752.71793,8918842226.215008
1522627200000,256032166000.0461,8995302253.51199
1522713600000,265361156165.96564,8570985781.630559
1522800000000,284614486646.519,13367211396.144226
1522886400000,258690582384.26852,12363396698.64402
1522972800000,261361621276.2689,13019328904.3852
1523059200000,250882085397.6045,9970637038.616087
1523145600000,260058057254.50406,9606178570.654339
1523232000000,265013199027.63348,8963853717.037342
1523318400000,260853352221.74167,10813121148.264055
1523404800000,265404005685.57767,7391669932.099992
1523491200000,277057714357.0255,10055888032.544407
1523577600000,313434043279.6804,16198626294.883205
1523664000000,314385228806.4781,14335665627.539627
1523750400000,315484998203.4122,8797556595.942543
1523836800000,334418516275.721,9264882341.761578
1523923200000,327527816800.05676,9861455929.429651
1524009600000,323025426493.91876,10898760119.238903
1524096000000,341344368036.16254,10805103533.334547
1524182400000,360935346139.0805,12438199137.725662
1524268800000,380933400030.6217,14704622834.2075
1524355200000,387376695535.2395,14594487377.833332
1524441600000,388875863061.0926,11717044956.534584
1524528000000,402069093831.2666,12210192903.67789
1524614400000,438469122476.12006,21928607188.124184
1524700800000,388810201835.69806,23586961048.512592
1524787200000,416446891254.21826,16704979275.16347
1524873600000,404453513446.8903,14561205881.610546
1524960000000,425767902838.0356,14840378222.845179
1525046400000,436058444479.18036,19231405216.58767
1525132800000,421598916594.50397,17260091646.719616
1525219200000,421301194690.7905,15249740839.055172
1525305600000,431054274484.9904,12554555849.465063
1525392000000,466581132818.2381,7592567399.117888
1525478400000,457729376197.14886,14833310154.479795
1525564800000,470570537721.0199,13840558873.070961
1525651200000,459391605172.0354,14082649012.212593
1525737600000,441292532795.6416,14911434815.743881
1525824000000,446887568703.7044,12315654565.812727
1525910400000,437998084426.2085,12214497483.888428
1525996800000,418546128548.50464,11719942146.988344
1526083200000,385202905220.3359,17596141017.07283
1526169600000,392112360198.2247,14856645053.00559
1526256000000,409151198038.02124,11494424716.749975
1526342400000,408899839113.87494,14056298127.540565
1526428800000,394166992046.99286,11498058304.026186
1526515200000,389415782619.21674,11774895254.120451
1526601600000,387234724578.4609,9949649584.58377
1526688000000,382023876219.62604,9961024649.37427
1526774400000,377665396709.61224,7854210076.427314
1526860800000,392007136616.8647,8539753790.217288
1526947200000,384358390051.45197,8501960500.025671
1527033600000,362296614134.5598,8368394236.006727
1527120000000,334419467354.7301,11394870738.84726
1527206400000,346914383604.47296,11864740996.460283
1527292800000,337444957082.30164,8630010095.198643
1527379200000,333565458543.2607,6623238387.261826
1527465600000,332291670201.32404,6663516115.243005
1527552000000,308884117034.5143,9037121278.321457
1527638400000,332544173081.7787,10482656872.105047
1527724800000,328405626116.7502,8857615082.635239
1527811200000,335486837243.6525,8597350510.932919
1527897600000,337411133439.7527,8308003836.28452
1527984000000,345559846509.0825,9817111405.103426
1528070400000,354524212299.8126,8790748198.521418
1528156800000,343441647898.70026,8848643891.164356
1528243200000,351387185152.48035,8945448621.59828
1528329600000,347463003936.09766,8036549795.029125
1528416000000,347385144475.2709,7808757685.959597
1528502400000,343286948903.89636,7155034088.951909
1528588800000,336228643925.27216,6424830488.409259
1528675200000,301064356492.2749,11636670381.00696
1528761600000,305708055081.5603,8896259275.122759
1528848000000,287245469772.36285,8848881206.972315
1528934400000,275171765335.6157,9639258247.034494
1529020800000,293349068447.62964,10059207290.767029
1529107200000,279249504483.60187,7323482400.720116
1529193600000,281681996513.42017,5568567979.529069
1529280000000,279092640499.9845,4907058989.317034
1529366400000,290602119705.79816,6796795620.641014
1529452800000,295668843739.4032,7661286364.1366825
1529539200000,295653816087.49,7408270094.955437
1529625600000,292706408350.399,6481257519.456201
1529712000000,261997388365.36267,9970795079.528952
1529798400000,264572206871.68137,6629107600.0697155
1529884800000,257673834532.69116,9978116001.653158
1529971200000,262252448127.3427,12789043573.868427
1530057600000,249856148270.15134,9880313064.01865
1530144000000,255135365965.06534,7345946883.2833185
1530230400000,243433966200.2957,6995311965.111326
1530489600000,260551959828.5713,8110001317.3538885
1530576000000,278505532161.0671,11403586888.152283
1530662400000,273350854285.554,11117291822.76982
1530748800000,280395063383.8016,10661526934.775105
1530835200000,278116532060.8539,11121041050.727045
1530921600000,276262042613.2273,16495022406.611992
1531008000000,282226114971.3964,15978005621.912529
1531094400000,280685868275.58496,16981226375.034645
1531180800000,274253800888.4976,16819521400.347324
1531267200000,257104177819.27362,14181446085.226446
1531353600000,261600336553.42996,14151527347.634388
1531440000000,253836834480.84286,11111520781.269337
1531526400000,256600148800.1119,15816695405.301836
1531612800000,258052426184.36526,12055153186.846012
1531699200000,264772127516.64468,11347304997.233665
1531785600000,280615983138.01227,15665977475.865582
1531872000000,303592352534.39215,18929912027.35862
1531958400000,294787208584.4078,16998136543.022911
